network_id,t,exact_obj,stoch_mean_obj,stoch_std_obj,stoch_sem_obj,stoch_runs
0,2200,,0.31524294,0.00011473,0.00005131,5
0,2250,,0.31521856,0.00011291,0.00005049,5
0,2293,,0.31504008,0.00000000,0.00000000,1
0,2300,,0.31523157,0.00008400,0.00004200,4
0,2350,,0.31520736,0.00008692,0.00004346,4
0,2400,,0.31517764,0.00007710,0.00003855,4
0,2450,,0.31516074,0.00006838,0.00003419,4
0,2500,,0.31514428,0.00006626,0.00003313,4
0,2522,,0.31504050,0.00000000,0.00000000,1
0,2550,,0.31516140,0.00002867,0.00001655,3
0,2600,,0.31514609,0.00001757,0.00001014,3
0,2650,,0.31513893,0.00001824,0.00001053,3
0,2700,,0.31513188,0.00001744,0.00001007,3
0,2750,,0.31512542,0.00001171,0.00000676,3
0,2800,,0.31510585,0.00001558,0.00000900,3
0,2850,,0.31509906,0.00003466,0.00002001,3
0,2887,,0.31504045,0.00000000,0.00000000,1
0,2900,,0.31510767,0.00000725,0.00000513,2
0,2950,,0.31509540,0.00001383,0.00000978,2
0,3000,,0.31507473,0.00001000,0.00000707,2
0,3050,,0.31505825,0.00001009,0.00000714,2
0,3088,,0.31504058,0.00000000,0.00000000,1
0,3100,,0.31504286,0.00000000,0.00000000,1
0,3105,,0.31504033,0.00000000,0.00000000,1
1,1,0.66075218,0.66075218,0.00000000,0.00000000,10
1,50,0.37081982,0.38748494,0.00632560,0.00200033,10
1,100,0.36356543,0.37443250,0.00310213,0.00098098,10
1,150,0.36109115,0.37004730,0.00192828,0.00060978,10
1,200,0.35982637,0.36771211,0.00129024,0.00040801,10
1,250,0.35904418,0.36633774,0.00084314,0.00026662,10
1,300,0.35850441,0.36519556,0.00065330,0.00020659,10
1,350,0.35826040,0.36456224,0.00052624,0.00016641,10
1,400,0.35808318,0.36385429,0.00054368,0.00017193,10
1,450,0.35792689,0.36335878,0.00052648,0.00016649,10
1,500,0.35779897,0.36290639,0.00051925,0.00016420,10
1,550,0.35766879,0.36248867,0.00052788,0.00016693,10
1,600,0.35754987,0.36221769,0.00045020,0.00014236,10
1,650,0.35744026,0.36196913,0.00038816,0.00012275,10
1,700,0.35734126,0.36174479,0.00036192,0.00011445,10
1,750,0.35724481,0.36152592,0.00034260,0.00010834,10
1,800,0.35715430,0.36131870,0.00032842,0.00010386,10
1,850,0.35711339,0.36115780,0.00028824,0.00009115,10
1,900,0.35709047,0.36101343,0.00029449,0.00009313,10
1,950,0.35706972,0.36091143,0.00032267,0.00010204,10
1,1000,0.35703745,0.36077376,0.00033177,0.00010491,10
1,1050,0.35700285,0.36063898,0.00032734,0.00010351,10
1,1100,0.35696657,0.36053465,0.00033784,0.00010683,10
1,1150,0.35693146,0.36044695,0.00031981,0.00010113,10
1,1200,0.35689239,0.36035713,0.00030349,0.00009597,10
1,1250,0.35685286,0.36026114,0.00027924,0.00008830,10
1,1300,0.35681306,0.36020359,0.00025395,0.00008031,10
1,1350,0.35679140,0.36012068,0.00024862,0.00007862,10
1,1400,0.35678484,0.36005923,0.00024673,0.00007802,10
1,1450,0.35677482,0.36003000,0.00024843,0.00007856,10
1,1500,0.35676193,0.35997489,0.00023852,0.00007543,10
1,1550,0.35674940,0.35991351,0.00023524,0.00007439,10
1,1600,0.35673156,0.35985344,0.00023612,0.00007467,10
1,1650,0.35671212,0.35976759,0.00023275,0.00007360,10
1,1700,0.35669133,0.35970513,0.00022549,0.00007131,10
1,1750,0.35667015,0.35964809,0.00022121,0.00006995,10
1,1800,0.35664691,0.35960008,0.00022899,0.00007241,10
1,1850,0.35662290,0.35954800,0.00023912,0.00007562,10
1,1900,0.35662161,0.35951666,0.00024955,0.00007891,10
1,1950,0.35661777,0.35946811,0.00024900,0.00007874,10
1,2000,0.35661423,0.35942359,0.00023597,0.00007462,10
1,2050,,0.35937844,0.00022800,0.00007210,10
1,2100,,0.35933532,0.00021737,0.00006874,10
1,2150,,0.35929697,0.00022245,0.00007034,10
1,2200,,0.35926828,0.00021657,0.00006848,10
1,2250,,0.35923395,0.00020475,0.00006475,10
1,2300,,0.35920463,0.00019201,0.00006072,10
1,2350,,0.35915976,0.00018313,0.00005791,10
1,2400,,0.35912786,0.00017097,0.00005407,10
1,2450,,0.35910156,0.00017104,0.00005409,10
1,2500,,0.35907571,0.00015974,0.00005051,10
1,2550,,0.35904685,0.00015255,0.00004824,10
1,2600,,0.35901411,0.00014808,0.00004683,10
1,2650,,0.35898843,0.00014123,0.00004466,10
1,2700,,0.35895445,0.00012987,0.00004107,10
1,2750,,0.35892774,0.00013241,0.00004187,10
1,2800,,0.35891218,0.00013983,0.00004422,10
1,2850,,0.35888992,0.00013689,0.00004329,10
1,2900,,0.35886468,0.00013491,0.00004266,10
1,2950,,0.35883589,0.00012590,0.00003981,10
1,3000,,0.35881318,0.00012444,0.00003935,10
1,3050,,0.35879204,0.00011927,0.00003772,10
1,3100,,0.35876598,0.00012399,0.00003921,10
1,3150,,0.35874664,0.00012284,0.00003885,10
1,3200,,0.35872320,0.00011772,0.00003723,10
